system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,DOI,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxPrecip,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
00000000000000000ba6,NA,NA,NA,NA,NA,NA,NA,F5,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,4.5,0.0856037363409996,0.09,53.77517_7.776354,124.02383422851562,EA,NA,NA,NA,Observed,18.1,18.1,18.1,NA,NA,NA,Pollman et al 2021,31.0,90.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F5,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.3242372274398804,0.3887622356414795,80.0,197.0,41.0,-7.0,NA,0.33114370703697205,0.0943714827299118,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.776355641034816,53.77517126458226]}"
00000000000000000ba7,NA,NA,NA,NA,NA,NA,NA,F7,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.0856037363409996,0.05,53.77399_7.776873,124.02383422851562,EA,NA,NA,NA,Observed,13.62,13.62,13.62,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F7,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.2590594291687012,0.3208661675453186,80.0,197.0,41.0,-7.0,NA,0.3237357437610626,0.09131444245576859,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.776872896757018,53.773989602803105]}"
00000000000000000ba8,NA,NA,NA,NA,NA,NA,NA,F9,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.0856037363409996,0.05,53.77281_7.777408,124.02383422851562,EA,NA,NA,NA,Observed,14.98,14.98,14.98,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F9,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.0387611389160156,0.4610632658004761,80.0,197.0,41.0,-7.0,NA,0.29597142338752747,0.08640877902507782,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.77740798888343,53.77281240012499]}"
00000000000000000ba9,NA,NA,NA,NA,NA,NA,NA,F12,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.0856037363409996,0.05,53.77147_7.778099,124.02383422851562,EA,NA,NA,NA,Observed,10.81,10.81,10.81,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F12,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.0122642517089844,0.2787896394729614,80.0,197.0,41.0,-7.0,NA,0.32023388147354126,0.0935114398598671,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.778099149546717,53.7714702107079]}"
00000000000000000baa,NA,NA,NA,NA,NA,NA,NA,F13,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.0856037363409996,0.05,53.77096_7.778114,124.02383422851562,EA,NA,NA,NA,Observed,9.71,9.71,9.71,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F13,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.1420891284942627,0.1133681908249855,80.0,197.0,41.0,-7.0,NA,0.26250210404396057,0.08554044365882874,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.778112526849875,53.77096187318782]}"
00000000000000000bab,NA,NA,NA,NA,NA,NA,NA,F15,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.76946_7.778491,124.02383422851562,EA,NA,NA,NA,Observed,4.03,4.03,4.03,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F15,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,0.7891432046890259,0.7276365160942078,80.0,197.0,41.0,-7.0,NA,0.2685851454734802,0.08420905470848083,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.778491550439418,53.769459156132804]}"
00000000000000000bac,NA,NA,NA,NA,NA,NA,NA,F17,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.76839_7.778917,124.02383422851562,EA,NA,NA,NA,Observed,4.63,4.63,4.63,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F17,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.2014026641845703,0.44350430369377136,80.0,197.0,41.0,-7.0,NA,0.248587504029274,0.08072012662887573,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.7789151650394945,53.76838897187997]}"
00000000000000000bad,NA,NA,NA,NA,NA,NA,NA,F19,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.7673_7.779418,125.03511810302734,EA,NA,NA,NA,Observed,4.33,4.33,4.33,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F19,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.156201958656311,0.22902511060237885,80.0,197.0,41.0,-7.0,NA,0.24100542068481445,0.08150110393762589,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.779419043458534,53.76730095122293]}"
00000000000000000bae,NA,NA,NA,NA,NA,NA,NA,F20,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.76703_7.779472,125.03511810302734,EA,NA,NA,NA,Observed,2.86,2.86,2.86,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F20,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.1043025255203247,0.2667236626148224,80.0,197.0,41.0,-7.0,NA,0.23726390302181244,0.08307352662086487,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.779472552671174,53.76702894605867]}"
00000000000000000baf,NA,NA,NA,NA,NA,NA,NA,F22,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.76666_7.779589,125.03511810302734,EA,NA,NA,NA,Observed,13.32,13.32,13.32,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F22,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,1.0455191135406494,0.5784799456596375,80.0,197.0,41.0,-7.0,NA,0.22307088971138,0.07936836034059525,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.779588489298565,53.766658840671234]}"
00000000000000000bb0,NA,NA,NA,NA,NA,NA,NA,F23,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.19676673412322998,0.05,53.76655_7.779607,125.03511810302734,EA,NA,NA,NA,Observed,2.25,2.25,2.25,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate F23,NA,Pollman et al 2021,15.774703979492188,NA,NA,0.0,2016,NA,1,direct from dataset,0.6510522365570068,1.0616894960403442,80.0,197.0,41.0,-7.0,NA,0.16384072601795197,0.05820111930370331,-0.039210524410009384,"{""type"":""Point"",""coordinates"":[7.779606325702778,53.766547363144895]}"
00000000000000000bb1,NA,NA,NA,NA,NA,NA,NA,G4,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.08314142376184464,0.05,53.77545_7.797142,125.87784576416016,EA,NA,NA,NA,Observed,18.04,18.04,18.04,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate G4,NA,Pollman et al 2021,16.150901794433594,NA,NA,0.0,2016,NA,1,direct from dataset,1.5169353485107422,0.327169269323349,80.0,197.0,41.0,-7.0,NA,0.30863702297210693,0.09089619666337967,-0.039210591465234756,"{""type"":""Point"",""coordinates"":[7.797143970145982,53.77545218794863]}"
00000000000000000bb2,NA,NA,NA,NA,NA,NA,NA,G5,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,1.5,0.08314142376184464,0.03,53.77542_7.797249,125.87784576416016,EA,NA,NA,NA,Observed,17.46,17.46,17.46,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate G5,NA,Pollman et al 2021,16.150901794433594,NA,NA,0.0,2016,NA,1,direct from dataset,1.5169353485107422,0.327169269323349,80.0,197.0,41.0,-7.0,NA,0.30863702297210693,0.09089619666337967,-0.039210591465234756,"{""type"":""Point"",""coordinates"":[7.797250988571263,53.77542097424125]}"
00000000000000000bb3,NA,NA,NA,NA,NA,NA,NA,G9,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2,0.08314142376184464,0.04,53.77474_7.795797,125.03511810302734,EA,NA,NA,NA,Observed,13.11,13.11,13.11,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate G9,NA,Pollman et al 2021,16.150901794433594,NA,NA,0.0,2016,NA,1,direct from dataset,1.309785008430481,0.33460870385169983,80.0,197.0,41.0,-7.0,NA,0.3194320797920227,0.0926092267036438,-0.039210591465234756,"{""type"":""Point"",""coordinates"":[7.795797321627841,53.77473873178008]}"
00000000000000000bb4,NA,NA,NA,NA,NA,NA,NA,G10,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.08314142376184464,0.05,53.77347_7.796122,125.03511810302734,EA,NA,NA,NA,Observed,4,4,4,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate G10,NA,Pollman et al 2021,16.150901794433594,NA,NA,0.0,2016,NA,1,direct from dataset,0.9821266531944275,0.15794557332992554,80.0,197.0,41.0,-7.0,NA,0.1886046975851059,0.08313298225402832,-0.03921045735478401,"{""type"":""Point"",""coordinates"":[7.7961228360047405,53.77347234708091]}"
00000000000000000bb5,NA,NA,NA,NA,NA,NA,NA,G15,Germany,https://doi.org/10.1594/PANGAEA.932812,Core-level,NA,6.0,Salt marsh,0-15cm,2.5,0.08314142376184464,0.05,53.77103_7.795752,125.03511810302734,EA,NA,NA,NA,Observed,3.33,3.33,3.33,NA,NA,NA,Pollman et al 2021,31.0,91.0,NA,2.0,NA,NA,NA,NA,NA,Spiekerook Ostplate,TP Spiekerook Ostplate G15,NA,Pollman et al 2021,16.150901794433594,NA,NA,0.0,2016,NA,1,direct from dataset,0.8050965666770935,0.30482012033462524,80.0,197.0,41.0,-7.0,NA,0.18980473279953003,0.07974667847156525,-0.03921045735478401,"{""type"":""Point"",""coordinates"":[7.7957527306173064,53.77102875970361]}"
00000000000000000bb6,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.45964515209198,0.2,21.76778_72.24417,253.23892211914062,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.7,0.7,0.7,0.03,NA,Rathore et al 2016,117.0,194.0,Bhavnagar,4.0,NA,NA,NA,NA,NA,Bhavnagar,APR Bhavnagar,NA,Rathore et al 2016,24.183530807495117,NA,NA,0.0,2013,2014,1,direct from dataset,0.0,1.9503244161605835,207.0,395.0,0.0,114.0,NA,0.10980376601219177,0.05313247814774513,0.36028924584388733,"{""type"":""Point"",""coordinates"":[72.24417030841393,21.767779575756183]}"
00000000000000000bb7,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.4937405288219452,0.2,20.81778_71.22972,54.45072555541992,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.91,0.91,0.91,0.01,NA,Rathore et al 2016,122.0,121.0,Dharabandar,4.0,NA,NA,NA,NA,NA,Dharabandar,APR Dharabandar,NA,Rathore et al 2016,27.398221969604492,NA,NA,0.0,2013,2014,1,direct from dataset,3.0062990188598633,1.2339839935302734,256.0,329.0,1.0,150.0,NA,0.026658326387405396,0.06120673194527626,0.18001167476177216,"{""type"":""Point"",""coordinates"":[71.22972035965394,20.81778147362269]}"
00000000000000000bb8,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.5338631272315979,0.2,20.73694_70.93833,48.70574188232422,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.73,0.73,0.73,0.01,NA,Rathore et al 2016,119.0,108.0,Diu,4.0,NA,NA,NA,NA,NA,Diu,APR Diu,NA,Rathore et al 2016,14.218629837036133,NA,NA,0.0,2013,2014,1,direct from dataset,1.1910325288772583,0.06792531907558441,323.0,320.0,0.0,155.0,NA,0.11757922917604446,0.04239662364125252,0.3593943119049072,"{""type"":""Point"",""coordinates"":[70.93833148311441,20.736942430624776]}"
00000000000000000bb9,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.4893869161605835,0.2,21.46222_69.80611,64.10018920898438,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.5,0.5,0.5,0.02,NA,Rathore et al 2016,115.0,107.0,Navabandar,4.0,NA,NA,NA,NA,NA,Navabandar,APR Navabandar,NA,Rathore et al 2016,5.841855525970459,NA,NA,0.0,2013,2014,1,direct from dataset,2.5584771633148193,0.5200369358062744,318.0,319.0,0.0,146.0,NA,0.1003706157207489,0.10957851260900497,0.18931391835212708,"{""type"":""Point"",""coordinates"":[69.8061077573308,21.462219676068802]}"
00000000000000000bba,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.46303024888038635,0.2,20.98167_71.56278,89.69305419921875,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.64,0.64,0.64,0.04,NA,Rathore et al 2016,111.0,151.0,Victor,4.0,NA,NA,NA,NA,NA,Victor,APR Victor,NA,Rathore et al 2016,26.344459533691406,NA,NA,0.0,2013,2014,1,direct from dataset,2.0,0.0,233.0,345.0,1.0,144.0,NA,-0.048358287662267685,0.03011731617152691,0.18001165986061096,"{""type"":""Point"",""coordinates"":[71.56278399463898,20.981671273741043]}"
00000000000000000bbb,NA,NA,NA,NA,NA,NA,NA,NA,India,https://doi.org/10.1080/15226514.2016.1146228,Site-level,NA,2.0,Salt marsh,0-15cm,10,0.2936370074748993,0.2,22.95194_70.50278,152.4186248779297,Walkley-Black wet oxidation,NA,NA,NA,Observed,NA,0.51,0.51,0.51,0.03,NA,Rathore et al 2016,142.0,210.0,Vivaniya,4.0,NA,NA,NA,NA,NA,Vivaniya,APR Vivaniya,NA,Rathore et al 2016,31.8980712890625,NA,NA,0.0,2013,2014,1,direct from dataset,2.0,0.0,182.0,406.0,0.0,98.0,NA,-0.09238173812627792,0.051103077828884125,0.4405306875705719,"{""type"":""Point"",""coordinates"":[70.50277541041592,22.951938451509267]}"
00000000000000000bbc,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,6.0,Saltmarsh,0-15cm,7.5,0.7027128338813782,0.15,-34.04529_23.06519,56.84321975708008,LOI,NA,NA,NA,Observed,3.334254,3.334254,3.334254,NA,NA,NA,Raw et al 2020,138.0,138.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 1 1,NA,Raw et al 2020,1.451421856880188,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.0,83.0,253.0,52.0,76.0,NA,0.11466175317764282,0.05482381954789162,0.7795094847679138,"{""type"":""Point"",""coordinates"":[23.065190700064687,-34.04529005227193]}"
00000000000000000bbd,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.612325131893158,0.15,-34.05163_23.04697,57.07215881347656,LOI,NA,NA,NA,Observed,2.224105,2.224105,2.224105,NA,NA,NA,Raw et al 2020,137.0,137.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 2 1,NA,Raw et al 2020,2.8495843410491943,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.0,82.0,252.0,51.0,76.0,NA,0.13206438720226288,0.0383119210600853,0.7795091867446899,"{""type"":""Point"",""coordinates"":[23.046970813160303,-34.05162643486887]}"
00000000000000000bbe,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.46758535504341125,0.15,-34.04285_23.01536,57.18404769897461,LOI,NA,NA,NA,Observed,2.03533,2.03533,2.03533,NA,NA,NA,Raw et al 2020,137.0,137.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 3 1,NA,Raw et al 2020,2.8495843410491943,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.0,81.0,252.0,52.0,76.0,NA,0.20178018510341644,0.034026212990283966,0.7795092463493347,"{""type"":""Point"",""coordinates"":[23.015360245792426,-34.04285092399569]}"
00000000000000000bbf,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.4354938566684723,0.15,-34.05526_23.01679,57.07215881347656,LOI,NA,NA,NA,Observed,2.421529,2.421529,2.421529,NA,NA,NA,Raw et al 2020,137.0,137.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 4 1,NA,Raw et al 2020,2.8495843410491943,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.0,82.0,252.0,52.0,77.0,NA,0.23777909576892853,0.04993777349591255,0.7795093059539795,"{""type"":""Point"",""coordinates"":[23.016791617230588,-34.05526060222743]}"
00000000000000000bc0,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.4484332799911499,0.15,-34.04099_23.00374,57.41242218017578,LOI,NA,NA,NA,Observed,4.539256,4.539256,4.539256,NA,NA,NA,Raw et al 2020,137.0,137.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 5 1,NA,Raw et al 2020,2.8495843410491943,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.6779029965400696,81.0,252.0,52.0,76.0,NA,0.21791958808898926,0.038957629352808,0.7795091867446899,"{""type"":""Point"",""coordinates"":[23.003739828447145,-34.04098701975535]}"
00000000000000000bc1,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.3512088358402252,0.15,-34.02585_22.98984,57.41242218017578,LOI,NA,NA,NA,Observed,12.36678,12.36678,12.36678,NA,NA,NA,Raw et al 2020,138.0,138.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 6 1,NA,Raw et al 2020,2.6501617431640625,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.5329732298851013,79.0,253.0,51.0,77.0,NA,0.14537528157234192,0.049858659505844116,0.7795093655586243,"{""type"":""Point"",""coordinates"":[22.98984081046355,-34.0258483716789]}"
00000000000000000bc2,NA,NA,NA,NA,NA,NA,NA,1,SouthAfrica,https://doi.org/10.2989/16085914.2019.1662763,Core-level,NA,3.0,Saltmarsh,0-15cm,7.5,0.3512088358402252,0.15,-34.02548_22.98968,57.41242218017578,LOI,NA,NA,NA,Observed,1.750837,1.750837,1.750837,NA,NA,NA,Raw et al 2020,138.0,138.0,NA,5.0,NA,NA,NA,NA,NA,Knysna Estuary,JLR Knysna 7 1,NA,Raw et al 2020,2.6501617431640625,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,0.0,79.0,253.0,51.0,77.0,NA,0.12631507217884064,0.044650848954916,0.7795093655586243,"{""type"":""Point"",""coordinates"":[22.989680282825635,-34.02547826629147]}"
00000000000000000bc3,NA,NA,NA,NA,NA,NA,NA,SUN19_saltmarsh,China,https://doi.org/10.1016/j.scitotenv.2019.04.122,Site-level,NA,2.0,marsh,0-15cm,7.5,0.49731940031051636,0.15,23.92979_117.4142,105.70293426513672,NA,NA,NA,NA,Observed,NA,1.023,1.023,1.023,NA,NA,Sun et al 2019,52.0,111.0,NA,4.0,NA,NA,NA,NA,NA,NA,SUN19_saltmarsh,NA,Sun et al 2019,9.93057918548584,NA,NA,0.0,2017,NA,1,direct from dataset,6.102393627166748,0.26972654461860657,224.0,310.0,23.0,110.0,NA,0.36551162600517273,0.04162967950105667,0.10214445739984512,"{""type"":""Point"",""coordinates"":[117.41419957376372,23.929792557923626]}"
00000000000000000bc4,New South Wales,1.46,NA,1.46,NA,NA,NA,PIM17_NSW_1,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,2.0,marsh,0-15cm,10,0.6085495352745056,0.2,-29.434_153.356,53.810302734375,NA,NA,NA,NA,Observed,NA,0.75,0.75,0.75,NA,NA,Macreadie et al 2017,98.0,119.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_1,NA,Macreadie et al 2017,1.984201431274414,NA,NA,0.0,NA,NA,1,direct from dataset,1.117377758026123,0.5276851654052734,193.0,270.0,51.0,86.0,NA,0.26110488176345825,0.04312244430184364,1.4787408872507513E-4,"{""type"":""Point"",""coordinates"":[153.35600327237987,-29.43399987987193]}"
00000000000000000bc5,New South Wales,1.26,NA,1.26,NA,NA,NA,PIM17_NSW_2,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,2.0,marsh,0-15cm,10,0.33668598532676697,0.2,-29.379_153.352,53.84593200683594,NA,NA,NA,NA,Observed,NA,1.27,1.27,1.27,NA,NA,Macreadie et al 2017,99.0,120.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_2,NA,Macreadie et al 2017,1.3940417766571045,NA,NA,0.0,NA,NA,1,direct from dataset,0.8900145888328552,0.5862017869949341,196.0,271.0,51.0,86.0,NA,0.16186966001987457,0.024497926235198975,1.479310158174485E-4,"{""type"":""Point"",""coordinates"":[153.3520034587349,-29.379001327478733]}"
00000000000000000bc6,New South Wales,1.22,NA,1.22,NA,NA,NA,PIM17_NSW_3,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,3.0,marsh,0-15cm,10,0.5852968096733093,0.2,-35.71_150.172,47.045989990234375,NA,NA,NA,NA,Observed,NA,1.1,1.1,1.1,NA,NA,Macreadie et al 2017,60.0,120.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_3,NA,Macreadie et al 2017,0.9559953212738037,NA,NA,0.0,NA,NA,1,direct from dataset,0.46609821915626526,0.16371828317642212,119.0,250.0,60.0,61.0,NA,0.16171374917030334,0.0349256657063961,4.341784806456417E-4,"{""type"":""Point"",""coordinates"":[150.17199554247,-35.70999733035277]}"
00000000000000000bc7,New South Wales,0.48,NA,0.48,NA,NA,NA,PIM17_NSW_4,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,3.0,marsh,0-15cm,10,0.05328693240880966,0.2,-35.692_150.099,47.034385681152344,NA,NA,NA,NA,Observed,NA,11,11,11,NA,NA,Macreadie et al 2017,61.0,123.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_4,NA,Macreadie et al 2017,0.9217859506607056,NA,NA,0.0,NA,NA,1,direct from dataset,0.04227401688694954,0.6675776839256287,117.0,253.0,56.0,57.0,NA,0.1920764148235321,0.02641996741294861,8.870209567248821E-4,"{""type"":""Point"",""coordinates"":[150.09900005822507,-35.69200039850106]}"
00000000000000000bc8,New South Wales,1.26,NA,1.26,NA,NA,NA,PIM17_NSW_5,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,6.0,marsh,0-15cm,10,0.6129234433174133,0.2,-34.909_150.741,48.09977340698242,NA,NA,NA,NA,Observed,NA,2.01,2.01,2.01,NA,NA,Macreadie et al 2017,59.0,116.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_5,NA,Macreadie et al 2017,0.8225904703140259,NA,NA,0.0,NA,NA,1,direct from dataset,0.2475702166557312,0.1496983915567398,159.0,252.0,73.0,79.0,NA,0.1596035361289978,0.02166292443871498,-4.2324504465796053E-4,"{""type"":""Point"",""coordinates"":[150.74099913239496,-34.90900008992018]}"
00000000000000000bc9,New South Wales,0.66,NA,0.66,NA,NA,NA,PIM17_NSW_6,Australia,https://doi.org/10.1038/srep44071,Site-level,NA,6.0,marsh,0-15cm,10,0.17257900536060333,0.2,-34.935_150.714,48.09012222290039,NA,NA,NA,NA,Observed,NA,7.38,7.38,7.38,NA,NA,Macreadie et al 2017,59.0,117.0,NA,5.0,NA,NA,NA,NA,NA,NA,PIM17_NSW_6,NA,Macreadie et al 2017,0.8389254212379456,NA,NA,0.0,NA,NA,1,direct from dataset,0.0,1.0811028480529785,152.0,252.0,72.0,79.0,NA,0.061635978519916534,0.05073310434818268,5.528916954062879E-4,"{""type"":""Point"",""coordinates"":[150.7140037346174,-34.93500110816281]}"
